frn,firm_name,obs_date,y,ch_number,status,status_date,n_permissions,client_money,business_type
508798,CHEQUE EXCHANGE limited,2021-01-01,0,02927947,See full details,01/11/2009,0,,PSD
508798,CHEQUE EXCHANGE limited,2022-01-01,0,02927947,See full details,01/11/2009,0,,PSD
508798,CHEQUE EXCHANGE limited,2023-01-01,0,02927947,See full details,01/11/2009,0,,PSD
508798,CHEQUE EXCHANGE limited,2024-01-01,0,02927947,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2016-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2017-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2018-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2019-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2020-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2021-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2022-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2023-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508874,Kashflow Ltd,2024-01-01,0,06274565,See full details,01/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2016-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2017-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2018-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2019-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2020-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2021-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2022-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2023-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508903,NCB Financial Services UK Ltd,2024-01-01,0,04407579,See full details,30/11/2009,0,,PSD
508905,Post Office Limited,2016-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2017-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2018-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2019-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2020-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2021-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2022-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2023-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508905,Post Office Limited,2024-01-01,0,02154540,See full details,01/11/2009,0,,PSD
508913,Fairdeal Express Money Transfer Ltd,2016-01-01,0,05501832,See full details,01/11/2009,0,,PSD
508913,Fairdeal Express Money Transfer Ltd,2017-01-01,0,05501832,See full details,01/11/2009,0,,PSD
508913,Fairdeal Express Money Transfer Ltd,2018-01-01,0,05501832,See full details,01/11/2009,0,,PSD
508913,Fairdeal Express Money Transfer Ltd,2019-01-01,0,05501832,See full details,01/11/2009,0,,PSD
508913,Fairdeal Express Money Transfer Ltd,2020-01-01,0,05501832,See full details,01/11/2009,0,,PSD
